Time Stamp;Name;Message
5:22;Pakaxin;COPIUM
5:23;force_ghost;not leslie
5:24;Synallis;the confidence
5:24;D La;let's gooo
5:26;wangg063;Hello
5:27;Nemika Tyagi;so a 24hr stream??
5:27;RKv5;:_sykNotes: 
5:28;Kimberly;:_sykLights::_sykLights:
5:28;Ryo;24 hr stream letÅfs go
5:29;lara;what are we playing today?
5:31;XIXNaz;the chatter is referring to a conversation they had on stream yesterday but clearly they confirmed their plans for tomorrow so I doesn't matter lol
5:32;michael;chat if he's saying tomorrow is tuesday he clearly means for HIM, not the entire world
5:33;Paul Miller;EZ
5:34;Z4MP;Ur gonna beat it first
5:35;Gyugyu;that's cool
5:35;Cookie Beauty;yeee
5:37;ken ar;bro my internet is taking a vacaiton bro
5:37;revanim;u will beat it today u were very close yesterday !! EZ 
5:38;codarb;sykk can do it
5:38;Alex Chico;foolish and Miyoung having a drinking stream with Leslie I thought
5:38;deej;WE LOVE THE CONFIDENCE :_sykShy::_sykShy:
5:38;SweetxEnvy;ItÅfs still Monday for us pacifical people 
5:40;Lia Rebocho;let's go!
5:42;Cocobean3060;EZ
5:42;Strawbawie;:face-blue-smiling:
5:42;Ashy Washy;I mean..
5:43;CaroMadero16;did you see the new speedrun video?
5:43;JeffyJ;Ez clapp
5:43;D La;24 hours let's goo
5:45;LOBY;oh...
5:49;Pakaxin;she was watching the speedrun this morning tho
5:49;Sasuke Uchiha;there is a new world record 23 mins
5:49;joshk0sh;make Blau mald KEKW
5:51;In Via Vertiti Pervia;Practice time 
5:51;AGM;KEKW
5:51;Ashy Washy;There so should be
5:52;Z4MP;Omg yes
5:52;Tsuki Sueshi;ThatÅfs going to be a long stream
5:52;Synallis;pepeLaugh
5:53;feibelj;KEKW
5:54;Highlight thor;Ludwig??
5:56;yoongi's lil cheek mole;KEKW
5:56;Catrina Morgan;I love only up itÅfs great content 
5:56;deej;the falls? :_sykDeranged::_sykDeranged::_sykDeranged:
5:56;Suu;There is 
5:57;RKv5;i saw a compilation of the Roomies falling
5:57;gianna;ludwig & emmy also fell where u fell
5:59;Luxopreme;Yes
6:00;KeeyVee;HAHAHAHAHAH
6:00;Skylar;lol
6:01;gigi;KEKW
6:02;me=mc2;you guys probably changed it thatÅfs y chat is confused cuz iÅfm yesterdays stream u all agreed for wednesday
6:02;Bysune1;:_sykDeranged:
6:02;Eveliina Asuinmaa;yeess
6:02;mikanoke;that's evil KEKW 
6:02;Mintae;KEKW
6:02;Cocobean3060;KEKW
6:02;PitifulMage;D:
6:02;Legendofjenni;Yes there is, forgot the name of channel
6:02;Arcen Hyamara;CLIP IT LMAOO
6:02;M_Morgenstern;:_sykDeranged::_sykDeranged::_sykDeranged::_sykDeranged:
6:03;Pakaxin;D:
6:03;SweetxEnvy;KEKW 
6:03;Adelover;KEKW
6:04;Greg;Hello Syk:_sykWave:
6:04;Lucian_Boi758;@michael ik
6:05;chrxl !;KEKW
6:05;force_ghost;that wud b funny
6:05;Manii;:_sykDeranged::_sykDeranged:
6:05;CaroMadero16;i saw one today
6:06;revanim;OMEGALUL thats messed up 
6:06;Malthe Rosenvinge;:_sykDeranged: 
6:06;LazyKaetten;:_sykSip::_sykSip::_sykSip:
6:06;Pancake on the loose; :_sykHuh::_sykHuh:
6:07;deej;yessssss :_sykDeranged::_sykDeranged::_sykDeranged::_sykDeranged:
6:07;Zachary Bennett;Leslie dipped yesterday and went to the map scavenger hunt thing
6:07;Salmon Roe;you want them to feel your pain
6:08;Arkane;LOL
6:08;Cristal Hernandez;noice
6:08;BBale;Yess
6:08;Ninjaman41;Haha theres one of Rae
6:09;Brendan Mandamin;KEKW Miyoungs paradise fall 
6:09;JuiceBoxAT;:_sykDeranged::_sykDeranged::_sykDeranged:
6:09;M;Oh sykkuno:rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:
6:10;scardiecat13;yes
6:11;Adhiraj Shetty;kekw
6:11;Mintae;:_sykDeranged::_sykDeranged::_sykDeranged:
6:12;S O S;Ramee wants to play this game cant wait to see his mald
6:12;potato;someone send syk's to him lol
6:13;makinmoney1;Yes
6:13;Izanami037;Are you getting on GTA?
6:13;Issac Kim;the falls are pretty brutal if you're not careful
6:13;l. r. fds;um
6:14;Jinilinee;leslie just did that
6:14;Skylar;there is a roomie one lol
6:15;BeyondTheLizzy;Ludwig
6:19;gianna;ludwig
6:19;Espurr;there's probably one soon, when everyone complete it
6:20;Janus;there was on youtube
6:20;Me7ovibez;Is there any stakes for only up tomorrow? Or just for fun
6:21;Iconic Tristan;WHAT DID I JOIN INTO!? 
6:22;MrGacha;emi
6:22;Elliot Sobocinski;wants to see his friends fall KEKW 
6:23;vivi;ludwig
6:23;Shroomsnail;ludwig
6:24;Snow Flower;ludwig
6:24;Adelover;kinda mess up kinda mess up KEKW
6:25;EatPie882;Ludwig
6:25;Legendofjenni;Leslie and Rae lol
6:26;Kristianne Reinier Dela Cruz;poki and miyoung fell on the elevator
6:29;Jinilinee;leslie saw your fall tooo
6:29;Diego Miranda;ludwig has the best falls
6:29;Ian Ramsey;Emiru had a great fall
6:30;Kaitlyn Fuller;you
6:30;Salmon Roe;shared trauma is a great foundation for friendship :rolling_on_the_floor_laughing:
6:30;Snow Flower;emi
6:31;joshk0sh;YOUR FALL OMEGALUL
6:31;Issac Kim;i've only seen ludwig play this game
6:32;BeyondTheLizzy;Ludwig
6:32;Maurcio Mello;asmon falled on the same place as you
6:32;melanie;LUDWIG
6:33;Destynee Marie;LudwigÅfs was hilarious 
6:33;StrawberryFriend;LudwigÅfs fall 
6:33;Z4MP;Search in ur
6:33;Arkane;Miyoung at paradise
6:33;îíåFÇÆÇÆÇÆ;you should check out the world record to have an idea of what to expect
6:34;The Pixel;look up the one from streamer moments
6:34;D La;ludwig
6:35;BBale;Ludwig
6:35;Ornlad;watch leslie's stream from this morning, she watched all the falls xD
6:37;sara sk;I watched fuslie stream today she watched the clip 
6:37;Sloth Slothington;:_sykSus::_sykSus:
6:37;Kakashi Lord;ludwig
6:38;Snow Flower;emiru
6:39;Shawnie Isz;Fuslie fell a lot
6:40;Interior Castle;you should introduce Ramee to this game called GTA RP
6:44;Vilhelm;Lud, Emiru, Charlie
6:44;gigi;KEKW
6:45;scardiecat13;a channel just made a video today of the roomies
6:45;deej;OMEGALUL 
6:45;LuD;miyang in the elevator
6:45;KeeyVee;Emiru, Ludwing, charlie and you fell in the same place 
6:45;Synallis;Lud and Moist Charlie were good
6:46;Elliot Sobocinski;KEKW 
6:47;Balancer_;Lmaooo
6:48;Lucian_Boi758;Chat si crazy
6:50;Diego Miranda;Ludwig has the best falls Lol
6:51;SweetxEnvy;True
6:52;Chill Relaxing Sounds;emiru, ludwig, charlie, asmon, xqc
6:52;gigi;trueeeee KEKW
6:52;Elliot Sobocinski;catJAM KEKW 
6:52;Pr3ttyP3tal;yup
6:53;Lucian_Boi758;*is
6:53;Cookie Beauty;lol
6:53;D La;emiru too
6:54;deej;true true :_sykDerp:
6:54;GIGA CAT;mald time
6:54;makinmoney1;Cha rue
6:55;Cocobean3060;So true
6:55;Mika;true lol
7:00;Jo De Lima;Asmon fell really bad he made it to the rainbow road
7:01;Espurr;oh...
7:01;Veessi;Ur voice squeeking was the best
7:02;ColoradoCactus;True tho
7:02;MrGacha;emiru
7:03;sora;true 
7:04;Cocobean3060;Lmao
7:04;LuD;miyang elevator fall
7:05;KennoQuick;:_sykMonka: he was so mad
7:05;Chill Relaxing Sounds;emiru, ludwig, charlie, asmon, xqc
7:05;Kay(^-^);ludwig vwas hilarious 
7:07;BeyondTheLizzy;true
7:07;Kakashi Lord;the speedrun record so far is 24m 07 s
7:08;In Via Vertiti Pervia;Did the cheese haunt u
7:08;Interior Castle;you looked more disappointed than upset lol
7:08;Ashy Washy;Pfft
7:09;Cristal Hernandez;chat is just normal heheh im dead
7:09;Priscilla Flowers;but you were so happy before
7:09;Nersyan;Ludwig falling was the most reactive it was funny
7:11;Someone Something;Not a mald fiesta
7:13;Skylar;leslie has a compilation on her shorts channel
7:14;Jinilinee;you looked very heartbroken!
7:15;melanie;ludwig
7:15;LuD;miyang elevtor fall
7:16;gianna;kekw gonna google ppl falling
7:16;Legendofjenni;Look up streamer moments, thatÅfs the channel
7:17;Chill Relaxing Sounds;emiru, ludwig, charlie, asmon, xqc
7:17;GorillaZ;Emiru, ludwig, charlie
7:20;deej;Xqc :_sykDerp:
7:21;Snow Flower;charlie
7:22;The Pixel;ludwig fell twice lol
7:22;Zlal;charlie
7:24;Arcen Hyamara;LMAO
7:24;Strawbawie;help i fallen and can't get up
7:24;Clownpuncher;Sykkuno enraged is basically me sleeping
7:27;D La;xqc
7:28;Lia Rebocho;You were malding! It was so funny! :beaming_face_with_smiling_eyes:
7:28;Haru_213;Luca fell at the same spot as you lol 
7:29;Bettina desu;hiiii
7:30;Ninjaman41;Rae has one
7:30;LuD;miyang
7:30;XxAllurenxX;Mizkif / Emiru 
7:33;Clay Ben Treece Jr.;Hi Syk Good Afternoon
7:33;Marina Platas;:_sykHuh::_sykDeranged:
7:34;Ashy Washy;Where are the clippers?
7:34;MrGacha;emiru, ludwig, charlie, asmon, xqc
7:35;SweetxEnvy;Where are the clippers
7:35;Brendan Mandamin;The killer katamina 
7:36;revanim;just look at their vod tbh KEKW 
7:36;b4;charlie
7:38;Mango Fett;Streamer Moments channel, newest video
7:41;Val Freire;For a malding game that was the most gentle thing I've ever seen :_sykHeart::_sykHeart::_sykHeart:
7:41;Mika;clippers modCheck 
7:41;sara sk;Just watch leslie stream
7:42;yoongi's lil cheek mole;clippers modCheck
7:43;Legendofjenni;Look up streamer moments!!
7:44;Interior Castle;at the same time GIVE ME THE CLIPS lol
7:45;Jatazzi X;Calling all clippas 
7:45;RKv5;asmon has a 3 hour video of him losing his mind playin it KEKW
7:45;Alan;Yoooo
7:45;Ashy Washy;Where are they when you need 'em?
7:45;Ryner Lute;go to the end of charlie's speedrun video
7:45;kyriesokay;@deej @Mintae Hellooo! Same to you too buds, hope youÅfre both doing wonderfully!! I went to touch grass and had some mint choco ice cream. I even got a pin of Chongyun from Genshin! Polite lil one!
7:45;Eric Ye;there is a roomies one
7:46;chrxl !;KEKW
7:47;Bysune1;Lmao
7:47;anthony harris;Agent 00
7:48;M;@Strawbawie :rolling_on_the_floor_laughing::skull_and_crossbones:
7:48;Adelover;KEKW
7:50;feibelj;same KEKW
7:50;JJcares;ThereÅfs a compilation of rages 
7:50;joshk0sh;Clippers
7:52;deej;clippers? modCheck 
7:53;revanim;OMEGALUL 
7:53;Diego Miranda;ludwigs video has most of his falls
7:54;Stella;Streamer moments
7:55;Skylar;fuslies shorts channel
7:56;btx_blades;Go, Clippers, Go!
7:56;Mr_Wavey;clippersss
7:56;makinmoney1;Streamer moments
7:56;The Pixel;Streamer moments has clips i think
7:57;LuD;offline tv fans
7:58;belaine14;Lmao
7:58;Getinmybelly;Have you seen the world record run?
7:59;Cookie Beauty;yessss plz
8:00;Brendan Mandamin;Any clippers 
8:01;Arcen Hyamara;search rage only up compilation
8:03;Interior Castle;lud and moist are the only ones i've seen
8:03;joshk0sh;ANY CLIPPAS
8:03;AGM;CLIPPERS TAKE NOTES
8:04;osid54;roomies rage compilation
8:05;Marina Platas;go clippers
8:06;Cocobean3060;OMEGALUL 
8:07;iczift;watch the emiru fall
8:07;KennoQuick;KEKW clippers still need to send him shorts content
8:09;Skylar;streamer moments
8:10;CaroMadero16;streamer moments channel
8:10;Ashy Washy;Awww
8:11;BeyondTheLizzy;Ludwig edited his down if you want to see if
8:11;Msra34 Amar5656;ya
8:11;JJcares;ThereÅfs a rage compilation 
8:14;Cocobean3060;Any clippers
8:14;Kimberly;Lmaooo 
8:14;SYYFO;i just watched that cuz i needed to laugh lol
8:15;force_ghost;the mald fiesta
8:16;LuD;miyang elevator fall
8:17;Crushed_Potato;streamer momments
8:18;Skylar;leslie channel
8:19;Legendofjenni;ItÅfs okay!! LetÅfs play
8:19;Interior Castle;did you see leslie reacting to your fall earlier?
8:20;Mintae;@kyriesokay sounds fun :_sykHapp:
8:20;kyriesokay;@RKv5 RK Hi! Hope youÅfre doing well :_sykHeart:
8:21;dymse;we need motivation..
8:24;Diego Miranda;ludwig has a 20 minute video watch it
8:26;Zeke;just jiggle it LOL
8:29;Loki;throw and jiggle
8:29;Skylar;on fuslies shorts channel
8:29;Myri;hello!
8:29;Amos Burton;Gathering + Prep
8:30;Jo De Lima;I haven't seen a compilation yet
8:31;venushaze;cutting stuff up
8:32;Ninjaman41;We need to post in your discord a bunch of em for u
8:32;Nersyan;not wrong not wrong
8:32;LazyKaetten;:_sykSip::_sykSip::_sykSip:
8:32;MoonShadowWing;jiggle it around...
8:33;GorillaZ;Leslie vod lol
8:33;Sam Cutter;watch the world record for the perfect dish
8:34;apoptastic7;hardest part of cooking is doing the dishes after
8:34;deej;save PepeLaugh 
8:35;mikanoke;Game: Only Up! 
8:37;yoongi's lil cheek mole;did he say jiggle lmao
8:40;Cristal Hernandez;save the bois
8:42;Veessi;while you do the run, we'll look for the clippers
8:42;DJSmile Smiles;still trying to save the bois
8:43;RKv5;@kyriesokay hey kyrie yeah im doin alright hope ur well too :_sykHeart: 
8:44;Ashy Washy;One run-- I'll hold you to that.
8:45;Kakashi Lord;clippers i get paid :face_with_raised_eyebrow:
8:46;Nikki Vaz;There is a roomies malding at only up compilation 
8:47;deej;top left is fine :_sykLights:
8:48;LuD;top right
8:48;Darkkira93;upper right
8:50;Jo De Lima;gotta let the clippers cook
8:50;lara;upper right
8:51;LazyKaetten;Only Up:_sykLights::_sykLights::_sykLights:lets gooo
8:51;amanda bolt;:green_heart::blue_heart:
8:52;dymse;surely thebois are ul
8:54;Bysune1;only up:_sykHypers:
8:55;Greg;:_sykHeart::_sykHeart::_sykHeart:
8:55;Cristal Hernandez;yeeee
8:56;SYYFO;ip right
8:56;Issac Kim;yeah, it doesn't matter as much
8:59;Imad Terkmani;are you here?
8:59;xjoshuakellx;it doesn't matter.
9:01;Kristopher Khadin Abello;hi sykk!
9:02;Freddy;anyway to put chat on stream so we can full screen stream?
9:04;Jacquelynne N;only up yay
9:04;KeeyVee;ONLY UP WOOOOO 
9:04;Marina Platas;:_sykHeart::_sykHeart::_sykHeart::_sykHeart:
9:06;RKv5;u had it in top right yesterday i think
9:08;Paulina;YIPPIE ONLY UP
9:09;gigi;doesn't matter rly
9:11;DJSmile Smiles;yah
9:11;Kakashi Lord;speedrun only up!!!
9:11;Legendofjenni;Yus
9:11;Bobbob;top right
9:12;abod;yes
9:13;deej;no BG :_sykDeranged:
9:13;notme;yes
9:15;xjoshuakellx;If you want.
9:15;Ocellus;The getting over it markiplier clips were pure gold.
9:15;Issac Kim;the game has background music
9:17;Arcen Hyamara;if its spicy yeah
9:17;Rohma;hype bgm time !!
9:18;Zamblinger;good luck
9:19;Z4MP;Yesssssss
9:20;deej;YESSSSS :_sykDeranged::_sykDeranged::_sykDeranged:
9:20;revanim;OMEGALUL oh god 
9:20;Patrick S;yes, we need intense background music
9:21;Lol Ok;yes
9:21;Ashy Washy;Oh dear-
9:21;Ninjaman41;New lily song is amazing 
9:23;Arcen Hyamara;LmAO
9:24;Legendofjenni;Perfect!!
9:25;Bettina desu;:_sykDeranged::_sykDeranged::_sykDeranged:
9:26;Z4MP;ItÅfll set the mooddddd
9:27;Noah Klwer;in the middle seems to be the best place to set your cam
9:27;Mintae;ITS TIME :_sykDeranged:
9:27;Adhiraj Shetty;yessssssssssssssss
9:27;Niveen;Yesss
9:27;sora;yes :_sykDeranged:
9:27;BeyondTheLizzy;yes
9:28;Shubham Sharma;KEKW
9:31;Arcen Hyamara;TRUE
9:31;Zamblinger;it's pretty good
9:32;deej;they do catJAM
9:32;Marina Platas;:_sykPog::_sykPog::_sykPog:
9:33;Imad Terkmani;game has music
9:33;1stimemoments;no but it's nice to have some chill music
9:34;Uriel Sanchez;:_sykDeranged::_sykDeranged::_sykDeranged::_sykDeranged:
9:35;gigi;:_sykDeranged::_sykDeranged::_sykDeranged:
9:36;Rohma;LMAO 
9:37;Samuel Gonzlez ;YEEEEESSSSS
9:37;Diego Miranda;KEKW 
9:38;Strawbawie;LMFAO
9:39;emily;YIPPEEEEE ONLY UP
9:39;btx_blades;i thought you just opened YuGiOh
9:40;Manii;LOL
9:40;JOEYWHEELER;LOOK ITS ME JOEYWHEELER
9:40;AGM;YYYESSS
9:40;deej;we need a battle theme :_sykDeranged::_sykDeranged::_sykDeranged:
9:41;RKv5;ahh yeah the menu music KEKW
9:44;Adelover;KEKW
9:44;Issac Kim;YES, Yugioh master duel OST is so good
9:46;In Via Vertiti Pervia;:_sykHack:
9:46;Samuel Gonzlez ;NAH I LOVE THIS ONE
9:46;AGM;:_sykDeranged::_sykDeranged::_sykDeranged::_sykDeranged::_sykDeranged:
9:47;joshk0sh;CASINO HEIST Sadge
9:49;pharohbhill123;pokmon song was working
9:49;revanim;OMEGALUL 
9:49;Cocobean3060;KEKW
9:49;Destiny D;Hi Sykkuno!!! Been awhile since I caught a live stream, usually a VOD watcher. :heart_suit::heart_suit:
9:50;Cristal Hernandez;i believe i u
9:52;Adelover;Feel like the wrong game KEKW
9:52;L Porcano;not the menu music
9:52;Manii;ItÅfs time :_sykDeranged:
9:54;Adhiraj Shetty;:face-fuchsia-tongue-out:
9:54;lord of the universe;let's do bed skip sykkuno
9:56;Uriel Sanchez;:_sykDeranged::_sykDeranged::_sykDeranged::_sykDeranged::_sykDeranged::_sykDeranged::_sykDeranged:
9:57;Mudcrabes;To the top
